time,sat,sensor,channel,ndata,npred,pred_id,param0,param,predmean,predxcov_1,predxcov_2,predxcov_3,predxcov_4,predxcov_5,predxcov_6
20210318_030000,523,73,6,59,4,10,0.1081,0.1112,0.5365,0.0,0.5401,1.034,0.8512,,
20210318_030000,523,73,11,60,6,2,-0.5721,-0.5768,0.2609,0.0,-0.05984,0.04667,0.1403,0.2287,0.1812
20210318_060000,223,15,4,257,5,1,-0.04189,-0.02539,-1.068,0.0,0.06793,0.1471,0.2429,0.1743,
20210318_060000,223,15,5,225,5,10,0.003152,-0.005509,0.3319,0.0,0.1743,0.3827,0.687,0.5106,
20210318_060000,223,15,5,225,5,9,-0.04838,-0.05817,-0.2339,0.0,0.2429,0.5528,0.9514,0.687,
20210318_060000,223,15,5,225,5,8,-0.01131,-0.01853,0.4753,0.0,0.1471,0.3795,0.5528,0.3827,
20210318_060000,223,15,5,225,5,1,0.1451,0.1453,-1.068,0.0,0.06793,0.1471,0.2429,0.1743,
20210318_060000,223,15,5,225,5,0,-0.5787,-0.5821,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_060000,223,15,4,257,5,10,0.000671,-0.00593,0.3319,0.0,0.1743,0.3827,0.687,0.5106,
20210318_060000,223,15,4,257,5,9,-0.01732,-0.01766,-0.2339,0.0,0.2429,0.5528,0.9514,0.687,
20210318_060000,223,15,4,257,5,0,0.08995,0.07307,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_060000,223,15,4,257,5,8,-0.008101,-0.01815,0.4753,0.0,0.1471,0.3795,0.5528,0.3827,
20210318_060000,223,3,9,248,5,9,0.1074,0.1066,-0.5764,0.0,0.1036,0.2939,0.3921,0.229,
20210318_060000,223,3,9,248,5,8,-0.2848,-0.2858,0.299,0.0,0.08309,0.2743,0.2939,0.1675,
20210318_060000,223,3,9,248,5,1,0.3636,0.3635,-1.157,0.0,0.03172,0.08309,0.1036,0.06075,
20210318_060000,223,3,9,248,5,0,0.1024,0.1024,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_060000,223,3,6,28,5,10,-0.053,-0.05308,0.06314,0.0,0.06075,0.1675,0.229,0.1379,
20210318_060000,223,3,6,28,5,9,-0.09937,-0.09962,-0.5764,0.0,0.1036,0.2939,0.3921,0.229,
20210318_060000,223,3,6,28,5,8,-0.02431,-0.02437,0.299,0.0,0.08309,0.2743,0.2939,0.1675,
20210318_060000,223,3,6,28,5,1,-0.002038,-0.002231,-1.157,0.0,0.03172,0.08309,0.1036,0.06075,
20210318_060000,223,3,6,28,5,0,-0.2642,-0.2641,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_060000,223,3,9,248,5,10,0.1467,0.1462,0.06314,0.0,0.06075,0.1675,0.229,0.1379,
20210318_090000,3,15,5,146,5,1,0.05169,0.0384,-1.084,0.0,0.06558,0.1359,0.2397,0.1734,
20210318_090000,3,15,5,146,5,8,-0.1506,-0.1484,0.5201,0.0,0.1359,0.3483,0.543,0.374,
20210318_090000,3,15,5,146,5,9,0.1527,0.1432,-0.2002,0.0,0.2397,0.543,0.9685,0.6994,
20210318_090000,3,15,5,146,5,10,-0.05057,-0.05213,0.3571,0.0,0.1734,0.374,0.6994,0.5198,
20210318_090000,5,3,6,35,5,10,-0.09063,-0.09066,-0.2039,0.0,0.1103,0.3752,-0.003933,0.262,
20210318_090000,5,3,6,35,5,1,0.2577,0.2591,-0.7579,0.0,0.09365,0.2024,-0.05165,0.1103,
20210318_090000,5,3,6,35,5,8,-0.1524,-0.1527,-0.1975,0.0,0.2024,0.6405,-0.006212,0.3752,
20210318_090000,5,3,6,35,5,9,-0.08509,-0.08603,-0.4373,0.0,-0.05165,-0.006212,0.4056,-0.003933,
20210318_090000,3,15,5,146,5,0,-0.6408,-0.6297,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,5,3,7,35,5,0,-0.4558,-0.4596,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,5,3,6,35,5,0,-0.3677,-0.3699,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,3,15,4,161,5,10,-0.066,-0.06874,0.3571,0.0,0.1734,0.374,0.6994,0.5198,
20210318_090000,3,15,3,169,5,10,-0.08941,-0.08683,0.3571,0.0,0.1734,0.374,0.6994,0.5198,
20210318_090000,3,15,4,161,5,8,-0.06167,-0.06443,0.5201,0.0,0.1359,0.3483,0.543,0.374,
20210318_090000,3,15,4,161,5,1,-0.1063,-0.1001,-1.084,0.0,0.06558,0.1359,0.2397,0.1734,
20210318_090000,3,15,4,161,5,0,-0.2766,-0.2825,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,3,3,9,20,5,8,0.003375,0.003557,0.3508,0.0,0.07212,0.2466,0.29,0.1619,
20210318_090000,3,15,3,169,5,9,-0.1708,-0.1659,-0.2002,0.0,0.2397,0.543,0.9685,0.6994,
20210318_090000,3,15,3,169,5,8,0.06995,0.07192,0.5201,0.0,0.1359,0.3483,0.543,0.374,
20210318_090000,3,15,3,169,5,1,0.05339,0.05544,-1.084,0.0,0.06558,0.1359,0.2397,0.1734,
20210318_090000,3,15,3,169,5,0,0.4672,0.4661,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,3,3,9,20,5,10,-0.01387,-0.0139,0.08195,0.0,0.05636,0.1619,0.2342,0.1402,
20210318_090000,3,3,9,20,5,9,-0.02705,-0.02735,-0.5478,0.0,0.09674,0.29,0.4026,0.2342,
20210318_090000,5,3,7,35,5,1,0.3148,0.3171,-0.7579,0.0,0.09365,0.2024,-0.05165,0.1103,
20210318_090000,3,15,4,161,5,9,-0.01441,-0.01447,-0.2002,0.0,0.2397,0.543,0.9685,0.6994,
20210318_090000,5,3,7,35,5,8,-0.1454,-0.1464,-0.1975,0.0,0.2024,0.6405,-0.006212,0.3752,
20210318_090000,5,15,4,274,5,9,0.05683,0.0734,-0.06161,0.0,-0.1761,0.1927,0.928,0.2507,
20210318_090000,5,3,7,35,5,10,-0.06718,-0.06768,-0.2039,0.0,0.1103,0.3752,-0.003933,0.262,
20210318_090000,3,3,9,20,5,1,0.1417,0.1411,-1.175,0.0,0.02763,0.07212,0.09674,0.05636,
20210318_090000,5,15,5,239,5,10,-0.02763,-0.01963,-0.05473,0.0,0.05583,0.853,0.2507,0.8933,
20210318_090000,5,15,5,239,5,9,0.1434,0.1669,-0.06161,0.0,-0.1761,0.1927,0.928,0.2507,
20210318_090000,5,15,5,239,5,8,-0.08289,-0.07279,-0.07813,0.0,0.1387,0.967,0.1927,0.853,
20210318_090000,5,15,5,239,5,1,0.1354,0.1486,-0.8438,0.0,0.1244,0.1387,-0.1761,0.05583,
20210318_090000,5,15,5,239,5,0,-0.4333,-0.4523,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,5,15,4,274,5,10,-0.05578,-0.04852,-0.05473,0.0,0.05583,0.853,0.2507,0.8933,
20210318_090000,5,15,4,274,5,8,-0.1643,-0.1553,-0.07813,0.0,0.1387,0.967,0.1927,0.853,
20210318_090000,5,15,4,274,5,1,-0.07653,-0.06644,-0.8438,0.0,0.1244,0.1387,-0.1761,0.05583,
20210318_090000,5,15,4,274,5,0,-0.1365,-0.1449,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,5,15,3,279,5,10,-0.01983,-0.01204,-0.05473,0.0,0.05583,0.853,0.2507,0.8933,
20210318_090000,5,3,7,35,5,9,-0.02671,-0.02706,-0.4373,0.0,-0.05165,-0.006212,0.4056,-0.003933,
20210318_090000,5,15,3,279,5,9,-0.02586,-0.02645,-0.06161,0.0,-0.1761,0.1927,0.928,0.2507,
20210318_090000,5,15,3,279,5,1,-0.1962,-0.1993,-0.8438,0.0,0.1244,0.1387,-0.1761,0.05583,
20210318_090000,5,15,3,279,5,0,0.3422,0.3526,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,5,3,9,121,5,10,-0.07796,-0.07871,-0.2039,0.0,0.1103,0.3752,-0.003933,0.262,
20210318_090000,5,3,9,121,5,9,-0.03599,-0.03806,-0.4373,0.0,-0.05165,-0.006212,0.4056,-0.003933,
20210318_090000,5,3,9,121,5,8,-0.1503,-0.1519,-0.1975,0.0,0.2024,0.6405,-0.006212,0.3752,
20210318_090000,5,3,9,121,5,1,0.2457,0.2456,-0.7579,0.0,0.09365,0.2024,-0.05165,0.1103,
20210318_090000,5,3,9,121,5,0,-0.2884,-0.2885,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,5,3,8,121,5,10,-0.115,-0.1153,-0.2039,0.0,0.1103,0.3752,-0.003933,0.262,
20210318_090000,5,3,8,121,5,9,-0.03595,-0.03717,-0.4373,0.0,-0.05165,-0.006212,0.4056,-0.003933,
20210318_090000,5,3,8,121,5,1,0.08064,0.08034,-0.7579,0.0,0.09365,0.2024,-0.05165,0.1103,
20210318_090000,5,3,8,121,5,0,-0.0916,-0.0908,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,5,15,3,279,5,8,-0.05875,-0.04836,-0.07813,0.0,0.1387,0.967,0.1927,0.853,
20210318_090000,3,3,9,20,5,0,0.1011,0.1016,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,5,3,8,121,5,8,-0.1069,-0.1068,-0.1975,0.0,0.2024,0.6405,-0.006212,0.3752,
20210318_090000,3,3,8,20,5,9,-0.03322,-0.0336,-0.5478,0.0,0.09674,0.29,0.4026,0.2342,
20210318_090000,209,3,8,48,5,9,-0.04611,-0.0453,-0.3108,0.0,0.05706,0.2074,0.3789,0.2364,
20210318_090000,209,3,8,48,5,8,-0.04671,-0.04474,0.6066,0.0,0.03054,0.1177,0.2074,0.1258,
20210318_090000,3,3,8,20,5,10,0.01644,0.01654,0.08195,0.0,0.05636,0.1619,0.2342,0.1402,
20210318_090000,209,3,8,48,5,1,-0.02834,-0.03058,-1.239,0.0,0.01179,0.03054,0.05706,0.03618,
20210318_090000,209,3,8,48,5,0,-0.1262,-0.1242,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,209,3,7,23,5,10,-0.01422,-0.01387,0.2007,0.0,0.03618,0.1258,0.2364,0.1507,
20210318_090000,209,3,7,23,5,9,0.285,0.2855,-0.3108,0.0,0.05706,0.2074,0.3789,0.2364,
20210318_090000,209,3,7,23,5,1,-0.04228,-0.04232,-1.239,0.0,0.01179,0.03054,0.05706,0.03618,
20210318_090000,209,3,7,23,5,0,-0.1789,-0.1788,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,209,3,6,23,5,10,-0.01287,-0.01313,0.2007,0.0,0.03618,0.1258,0.2364,0.1507,
20210318_090000,209,3,6,23,5,9,0.0654,0.06525,-0.3108,0.0,0.05706,0.2074,0.3789,0.2364,
20210318_090000,209,3,8,48,5,10,-0.1447,-0.1434,0.2007,0.0,0.03618,0.1258,0.2364,0.1507,
20210318_090000,209,3,6,23,5,8,-0.09557,-0.09593,0.6066,0.0,0.03054,0.1177,0.2074,0.1258,
20210318_090000,209,3,6,23,5,0,-0.5954,-0.5958,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,209,3,6,23,5,1,0.02421,0.02466,-1.239,0.0,0.01179,0.03054,0.05706,0.03618,
20210318_090000,209,3,7,23,5,8,-0.06839,-0.0681,0.6066,0.0,0.03054,0.1177,0.2074,0.1258,
20210318_090000,3,3,8,20,5,8,0.06394,0.06437,0.3508,0.0,0.07212,0.2466,0.29,0.1619,
20210318_090000,3,3,8,20,5,1,-0.03815,-0.03914,-1.175,0.0,0.02763,0.07212,0.09674,0.05636,
20210318_090000,3,3,8,20,5,0,0.2761,0.277,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,3,3,7,4,5,9,-0.006763,-0.006735,-0.5478,0.0,0.09674,0.29,0.4026,0.2342,
20210318_090000,3,3,7,4,5,8,-0.1013,-0.1013,0.3508,0.0,0.07212,0.2466,0.29,0.1619,
20210318_090000,3,3,7,4,5,1,0.1264,0.1265,-1.175,0.0,0.02763,0.07212,0.09674,0.05636,
20210318_090000,3,3,7,4,5,0,-0.181,-0.1811,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,3,3,6,4,5,10,0.001237,0.00121,0.08195,0.0,0.05636,0.1619,0.2342,0.1402,
20210318_090000,3,3,6,4,5,9,-0.01886,-0.01895,-0.5478,0.0,0.09674,0.29,0.4026,0.2342,
20210318_090000,3,3,6,4,5,8,0.01307,0.01302,0.3508,0.0,0.07212,0.2466,0.29,0.1619,
20210318_090000,3,3,6,4,5,1,0.009727,0.009622,-1.175,0.0,0.02763,0.07212,0.09674,0.05636,
20210318_090000,3,3,6,4,5,0,0.03527,0.03535,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_090000,3,3,7,4,5,10,-0.05883,-0.05885,0.08195,0.0,0.05636,0.1619,0.2342,0.1402,
20210318_120000,523,73,12,48,6,10,-0.2573,-0.2557,0.522,0.0,0.0798,-0.06825,1.106,1.131,1.397
20210318_120000,523,73,14,48,6,0,0.5275,0.5237,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210318_120000,523,73,13,48,6,0,-0.3047,-0.3098,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210318_120000,523,73,13,48,6,1,0.1541,0.1583,-1.035,0.0,0.07377,-0.04846,0.1008,0.01453,0.0798
20210318_120000,523,73,13,48,6,2,-0.1479,-0.1514,0.5769,0.0,-0.04846,0.0333,-0.08066,-0.02621,-0.06825
20210318_120000,523,73,13,48,6,8,-0.1227,-0.1251,0.339,0.0,0.1008,-0.08066,1.059,0.7896,1.106
20210318_120000,523,73,13,48,6,9,0.03728,0.03807,0.3378,0.0,0.01453,-0.02621,0.7896,1.402,1.131
20210318_120000,523,73,13,48,6,10,-0.1083,-0.1103,0.522,0.0,0.0798,-0.06825,1.106,1.131,1.397
20210318_120000,523,73,14,48,6,1,-0.3821,-0.3779,-1.035,0.0,0.07377,-0.04846,0.1008,0.01453,0.0798
20210318_120000,523,73,15,47,6,2,-0.5223,-0.5253,0.5769,0.0,-0.04846,0.0333,-0.08066,-0.02621,-0.06825
20210318_120000,523,73,14,48,6,8,0.1925,0.1876,0.339,0.0,0.1008,-0.08066,1.059,0.7896,1.106
20210318_120000,523,73,14,48,6,9,-0.0008889,-0.005518,0.3378,0.0,0.01453,-0.02621,0.7896,1.402,1.131
20210318_120000,523,73,14,48,6,10,0.1774,0.171,0.522,0.0,0.0798,-0.06825,1.106,1.131,1.397
20210318_120000,523,73,15,47,6,1,0.5541,0.5577,-1.035,0.0,0.07377,-0.04846,0.1008,0.01453,0.0798
20210318_120000,523,73,15,47,6,8,-0.2985,-0.2958,0.339,0.0,0.1008,-0.08066,1.059,0.7896,1.106
20210318_120000,523,73,15,47,6,9,0.08745,0.09005,0.3378,0.0,0.01453,-0.02621,0.7896,1.402,1.131
20210318_120000,523,73,15,47,6,10,-0.2458,-0.2417,0.522,0.0,0.0798,-0.06825,1.106,1.131,1.397
20210318_120000,523,73,12,48,6,9,0.01398,0.0174,0.3378,0.0,0.01453,-0.02621,0.7896,1.402,1.131
20210318_120000,523,73,14,48,6,2,0.3314,0.3281,0.5769,0.0,-0.04846,0.0333,-0.08066,-0.02621,-0.06825
20210318_120000,523,73,12,48,6,8,-0.2692,-0.2688,0.339,0.0,0.1008,-0.08066,1.059,0.7896,1.106
20210318_120000,523,73,15,47,6,0,-0.8586,-0.8631,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210318_120000,523,73,12,48,6,1,0.4544,0.4608,-1.035,0.0,0.07377,-0.04846,0.1008,0.01453,0.0798
20210318_120000,523,73,4,48,4,0,-1.321,-1.332,1.0,0.0,0.0,0.0,0.0,,
20210318_120000,523,73,4,48,4,8,-0.418,-0.414,0.339,0.0,1.059,0.7896,1.106,,
20210318_120000,523,73,4,48,4,9,0.1219,0.1226,0.3378,0.0,0.7896,1.402,1.131,,
20210318_120000,523,73,4,48,4,10,-0.3643,-0.3627,0.522,0.0,1.106,1.131,1.397,,
20210318_120000,523,73,5,48,4,0,-0.07711,-0.07939,1.0,0.0,0.0,0.0,0.0,,
20210318_120000,523,73,12,48,6,2,-0.4051,-0.4104,0.5769,0.0,-0.04846,0.0333,-0.08066,-0.02621,-0.06825
20210318_120000,523,73,5,48,4,9,0.02577,0.026,0.3378,0.0,0.7896,1.402,1.131,,
20210318_120000,523,73,5,48,4,10,-9.87e-05,-0.0005581,0.522,0.0,1.106,1.131,1.397,,
20210318_120000,523,73,6,48,4,0,0.8908,0.8966,1.0,0.0,0.0,0.0,0.0,,
20210318_120000,523,73,5,48,4,8,-0.01052,-0.009916,0.339,0.0,1.059,0.7896,1.106,,
20210318_120000,523,73,6,48,4,9,-0.0151,-0.01977,0.3378,0.0,0.7896,1.402,1.131,,
20210318_120000,523,73,6,48,4,8,0.3382,0.3352,0.339,0.0,1.059,0.7896,1.106,,
20210318_120000,523,73,11,48,6,10,-0.287,-0.2882,0.522,0.0,0.0798,-0.06825,1.106,1.131,1.397
20210318_120000,523,73,11,48,6,9,0.003441,0.005809,0.3378,0.0,0.01453,-0.02621,0.7896,1.402,1.131
20210318_120000,523,73,11,48,6,8,-0.3034,-0.3042,0.339,0.0,0.1008,-0.08066,1.059,0.7896,1.106
20210318_120000,523,73,12,48,6,0,-0.732,-0.7395,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210318_120000,523,73,11,48,6,1,0.4585,0.4672,-1.035,0.0,0.07377,-0.04846,0.1008,0.01453,0.0798
20210318_120000,523,73,11,48,6,0,-0.7835,-0.7927,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210318_120000,523,73,6,48,4,10,0.2975,0.2935,0.522,0.0,1.106,1.131,1.397,,
20210318_120000,523,73,11,48,6,2,-0.42,-0.4271,0.5769,0.0,-0.04846,0.0333,-0.08066,-0.02621,-0.06825
20210318_180000,223,3,6,67,5,1,-0.05353,-0.05364,-0.546,0.0,0.08926,-0.1166,-0.09013,-0.06775,
20210318_180000,223,3,6,67,5,8,0.02121,0.02107,0.04362,0.0,-0.1166,0.4695,0.2045,0.2424,
20210318_180000,223,3,6,67,5,9,-0.09409,-0.09437,-0.5655,0.0,-0.09013,0.2045,0.3381,0.1589,
20210318_180000,223,3,6,67,5,10,-0.1065,-0.1066,-0.04313,0.0,-0.06775,0.2424,0.1589,0.1599,
20210318_180000,223,3,9,224,5,0,-0.02166,-0.02345,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_180000,223,3,9,224,5,1,0.1894,0.1906,-0.546,0.0,0.08926,-0.1166,-0.09013,-0.06775,
20210318_180000,223,3,9,224,5,8,-0.3101,-0.3116,0.04362,0.0,-0.1166,0.4695,0.2045,0.2424,
20210318_180000,223,3,9,224,5,9,-0.003268,-0.003023,-0.5655,0.0,-0.09013,0.2045,0.3381,0.1589,
20210318_180000,223,3,9,224,5,10,0.1958,0.1951,-0.04313,0.0,-0.06775,0.2424,0.1589,0.1599,
20210318_180000,223,3,6,67,5,0,-0.3117,-0.3111,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_180000,223,15,4,322,5,1,-0.02095,-0.02014,-0.6254,0.0,0.124,-0.1929,-0.2256,-0.1824,
20210318_180000,223,15,4,322,5,0,0.001124,0.001433,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_180000,223,15,5,298,5,9,0.1174,0.09615,-0.3045,0.0,-0.2256,0.4868,0.7925,0.5597,
20210318_180000,223,15,5,298,5,8,0.001747,-0.01919,0.2097,0.0,-0.1929,0.5995,0.4868,0.4688,
20210318_180000,223,15,5,298,5,1,-0.006632,-0.004976,-0.6254,0.0,0.124,-0.1929,-0.2256,-0.1824,
20210318_180000,223,15,5,298,5,10,0.05235,0.03667,0.178,0.0,-0.1824,0.4688,0.5597,0.4943,
20210318_180000,223,15,4,322,5,10,0.04073,0.03421,0.178,0.0,-0.1824,0.4688,0.5597,0.4943,
20210318_180000,223,15,4,322,5,9,0.06866,0.05624,-0.3045,0.0,-0.2256,0.4868,0.7925,0.5597,
20210318_180000,223,15,4,322,5,8,-0.02323,-0.03084,0.2097,0.0,-0.1929,0.5995,0.4868,0.4688,
20210318_180000,223,15,5,298,5,0,-0.8139,-0.8005,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_210000,5,15,5,235,5,10,0.0376,0.04543,-0.087,0.0,0.08331,0.9431,0.1158,1.008,
20210318_210000,5,3,8,241,5,0,-0.1966,-0.1958,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_210000,5,3,7,108,5,10,0.008437,0.005015,-0.136,0.0,0.0934,0.4211,0.03724,0.2929,
20210318_210000,5,3,7,108,5,9,0.1207,0.1184,-0.3442,0.0,0.1406,0.0507,0.3926,0.03724,
20210318_210000,5,3,7,108,5,8,0.01794,0.01323,-0.08268,0.0,0.1798,0.7128,0.0507,0.4211,
20210318_210000,5,3,7,108,5,1,0.2003,0.2019,-0.7774,0.0,0.2054,0.1798,0.1406,0.0934,
20210318_210000,5,3,7,108,5,0,-0.7521,-0.7571,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_210000,5,3,8,241,5,1,0.007315,0.006428,-0.7774,0.0,0.2054,0.1798,0.1406,0.0934,
20210318_210000,5,3,6,106,5,0,-0.5712,-0.5757,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_210000,5,3,6,106,5,9,-0.03166,-0.03454,-0.3442,0.0,0.1406,0.0507,0.3926,0.03724,
20210318_210000,5,3,6,106,5,8,-0.0004461,-0.001493,-0.08268,0.0,0.1798,0.7128,0.0507,0.4211,
20210318_210000,5,3,6,106,5,1,0.1998,0.2015,-0.7774,0.0,0.2054,0.1798,0.1406,0.0934,
20210318_210000,3,15,5,187,5,10,-0.09297,-0.09608,0.06462,0.0,-0.1593,0.55,0.4308,0.5442,
20210318_210000,3,15,5,187,5,9,0.05359,0.05462,-0.2822,0.0,-0.1398,0.3606,0.7444,0.4308,
20210318_210000,3,15,5,187,5,8,0.08774,0.07799,0.05859,0.0,-0.2213,0.7181,0.3606,0.55,
20210318_210000,3,15,5,187,5,1,0.1191,0.1249,-0.6772,0.0,0.1525,-0.2213,-0.1398,-0.1593,
20210318_210000,3,15,5,187,5,0,-0.6956,-0.6943,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_210000,5,3,8,241,5,8,-0.01098,-0.01271,-0.08268,0.0,0.1798,0.7128,0.0507,0.4211,
20210318_210000,5,3,6,106,5,10,-0.001806,-0.00263,-0.136,0.0,0.0934,0.4211,0.03724,0.2929,
20210318_210000,5,3,8,241,5,9,0.02376,0.02211,-0.3442,0.0,0.1406,0.0507,0.3926,0.03724,
20210318_210000,5,15,3,280,5,10,-0.08758,-0.08331,-0.087,0.0,0.08331,0.9431,0.1158,1.008,
20210318_210000,5,3,9,241,5,0,-0.3404,-0.3379,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_210000,3,15,4,198,5,10,-0.04367,-0.04027,0.06462,0.0,-0.1593,0.55,0.4308,0.5442,
20210318_210000,5,15,5,235,5,9,0.1477,0.1385,0.03673,0.0,0.1875,0.08804,0.9196,0.1158,
20210318_210000,5,15,5,235,5,8,-0.02318,-0.005689,-0.05875,0.0,0.1492,1.051,0.08804,0.9431,
20210318_210000,5,15,5,235,5,1,-0.02669,-0.0204,-0.7318,0.0,0.1868,0.1492,0.1875,0.08331,
20210318_210000,5,15,5,235,5,0,-0.6133,-0.6183,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_210000,5,15,4,273,5,10,-0.02662,-0.01384,-0.087,0.0,0.08331,0.9431,0.1158,1.008,
20210318_210000,5,15,4,273,5,9,0.1274,0.1291,0.03673,0.0,0.1875,0.08804,0.9196,0.1158,
20210318_210000,5,15,4,273,5,8,-0.0893,-0.07043,-0.05875,0.0,0.1492,1.051,0.08804,0.9431,
20210318_210000,5,3,8,241,5,10,-0.1466,-0.1488,-0.136,0.0,0.0934,0.4211,0.03724,0.2929,
20210318_210000,5,15,4,273,5,1,-0.07415,-0.07643,-0.7318,0.0,0.1868,0.1492,0.1875,0.08331,
20210318_210000,5,15,3,280,5,9,0.03413,0.04278,0.03673,0.0,0.1875,0.08804,0.9196,0.1158,
20210318_210000,5,15,3,280,5,8,-0.03617,-0.02588,-0.05875,0.0,0.1492,1.051,0.08804,0.9431,
20210318_210000,5,15,3,280,5,1,0.1191,0.1291,-0.7318,0.0,0.1868,0.1492,0.1875,0.08331,
20210318_210000,5,15,3,280,5,0,0.508,0.4993,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_210000,5,3,9,241,5,10,-0.04035,-0.04132,-0.136,0.0,0.0934,0.4211,0.03724,0.2929,
20210318_210000,5,3,9,241,5,9,-0.03505,-0.03746,-0.3442,0.0,0.1406,0.0507,0.3926,0.03724,
20210318_210000,5,3,9,241,5,8,-0.09509,-0.09692,-0.08268,0.0,0.1798,0.7128,0.0507,0.4211,
20210318_210000,5,3,9,241,5,1,0.1423,0.1397,-0.7774,0.0,0.2054,0.1798,0.1406,0.0934,
20210318_210000,5,15,4,273,5,0,-0.2922,-0.2983,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_210000,3,15,4,198,5,9,0.009981,0.00685,-0.2822,0.0,-0.1398,0.3606,0.7444,0.4308,
20210318_210000,209,3,7,28,5,10,0.05841,0.05683,-0.1521,0.0,-0.1139,0.3285,0.0502,0.2202,
20210318_210000,3,15,4,198,5,1,0.1441,0.1432,-0.6772,0.0,0.1525,-0.2213,-0.1398,-0.1593,
20210318_210000,3,3,9,147,5,8,0.06682,0.06472,-0.07433,0.0,-0.1868,0.576,0.1063,0.3185,
20210318_210000,3,3,9,147,5,1,0.1649,0.1665,-0.6758,0.0,0.1347,-0.1868,-0.06869,-0.1032,
20210318_210000,3,3,9,147,5,0,0.227,0.225,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_210000,3,3,8,147,5,10,-0.1005,-0.1016,-0.1155,0.0,-0.1032,0.3185,0.08587,0.2147,
20210318_210000,3,3,8,147,5,9,-0.01673,-0.0179,-0.4936,0.0,-0.06869,0.1063,0.3687,0.08587,
20210318_210000,3,3,8,147,5,8,0.1075,0.106,-0.07433,0.0,-0.1868,0.576,0.1063,0.3185,
20210318_210000,3,3,8,147,5,1,-0.09311,-0.09375,-0.6758,0.0,0.1347,-0.1868,-0.06869,-0.1032,
20210318_210000,3,3,7,65,5,10,0.02344,0.02243,-0.1155,0.0,-0.1032,0.3185,0.08587,0.2147,
20210318_210000,3,3,9,147,5,9,0.04125,0.04037,-0.4936,0.0,-0.06869,0.1063,0.3687,0.08587,
20210318_210000,3,3,7,65,5,9,0.03445,0.03394,-0.4936,0.0,-0.06869,0.1063,0.3687,0.08587,
20210318_210000,3,3,7,65,5,1,0.01044,0.01251,-0.6758,0.0,0.1347,-0.1868,-0.06869,-0.1032,
20210318_210000,3,3,7,65,5,0,-0.3126,-0.3156,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_210000,3,3,6,63,5,10,-0.04559,-0.04575,-0.1155,0.0,-0.1032,0.3185,0.08587,0.2147,
20210318_210000,3,3,6,63,5,9,-0.01321,-0.01451,-0.4936,0.0,-0.06869,0.1063,0.3687,0.08587,
20210318_210000,3,3,6,63,5,8,0.08012,0.07996,-0.07433,0.0,-0.1868,0.576,0.1063,0.3185,
20210318_210000,3,3,6,63,5,1,-0.0105,-0.01045,-0.6758,0.0,0.1347,-0.1868,-0.06869,-0.1032,
20210318_210000,3,3,6,63,5,0,0.06232,0.06293,1.0,0.0,0.0,0.0,0.0,0.0,
20210318_210000,3,15,4,198,5,8,0.03224,0.0378,0.05859,0.0,-0.2213,0.7181,0.3606,0.55,
20210318_210000,3,3,7,65,5,8,0.05658,0.055,-0.07433,0.0,-0.1868,0.576,0.1063,0.3185,
