time,sat,sensor,channel,ndata,npred,pred_id,param0,param,predmean,predxcov_1,predxcov_2,predxcov_3,predxcov_4,predxcov_5,predxcov_6,mean_fg_depar,var_fg_depar,q25_fg_depar,q50_fg_depar,q75_fg_depar,mean_an_depar,var_an_depar,q25_an_depar,q50_an_depar,q75_an_depar,mean_biascorr_fg,var_biascorr_fg,q25_biascorr_fg,q50_biascorr_fg,q75_biascorr_fg,mean_obs,var_obs,q25_obs,q50_obs,q75_obs,q25_anchors,q50_anchors,q75_anchors,normalized_time,cycle
20210410_120000,523,73,13,114,6,10,-0.05035,-0.04115,0.4377,0.0,0.005425,0.02184,0.5024,0.9038,0.7354,0.216,0.6448,-0.2856,0.2213,0.8214,0.2157,0.6422,-0.3389,0.2731,0.7285,-1.7329,0.1594,-1.9697,-1.7575,-1.4781,252.1428,12.9522,249.7775,251.55,254.3075,241.79625,247.70999999999998,252.55875,0.862205,12
20210410_120000,523,73,14,114,6,0,0.3382,0.3487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129,0.7318,-0.3622,0.134,0.6984,0.1337,0.6527,-0.3169,0.2115,0.6398,0.7336,0.1177,0.4458,0.6117,1.0287,259.6739,10.1625,257.71,259.075,261.7025,246.76375000000002,252.91750000000002,257.08875,0.862205,12
20210410_120000,523,73,14,114,6,1,-0.1955,-0.1984,-0.821,0.0,0.1062,-0.04932,0.02177,-0.0004642,0.005425,0.1129,0.7318,-0.3622,0.134,0.6984,0.1337,0.6527,-0.3169,0.2115,0.6398,0.7336,0.1177,0.4458,0.6117,1.0287,259.6739,10.1625,257.71,259.075,261.7025,246.76375000000002,252.91750000000002,257.08875,0.862205,12
20210410_120000,523,73,14,114,6,2,0.1009,0.1081,0.7351,0.0,-0.04932,0.02485,0.005174,0.02998,0.02184,0.1129,0.7318,-0.3622,0.134,0.6984,0.1337,0.6527,-0.3169,0.2115,0.6398,0.7336,0.1177,0.4458,0.6117,1.0287,259.6739,10.1625,257.71,259.075,261.7025,246.76375000000002,252.91750000000002,257.08875,0.862205,12
20210410_120000,523,73,14,114,6,8,0.2025,0.2091,0.5124,0.0,0.02177,0.005174,0.4703,0.64,0.5024,0.1129,0.7318,-0.3622,0.134,0.6984,0.1337,0.6527,-0.3169,0.2115,0.6398,0.7336,0.1177,0.4458,0.6117,1.0287,259.6739,10.1625,257.71,259.075,261.7025,246.76375000000002,252.91750000000002,257.08875,0.862205,12
20210410_120000,523,73,14,114,6,9,0.07334,0.07238,-0.07717,0.0,-0.0004642,0.02998,0.64,1.159,0.9038,0.1129,0.7318,-0.3622,0.134,0.6984,0.1337,0.6527,-0.3169,0.2115,0.6398,0.7336,0.1177,0.4458,0.6117,1.0287,259.6739,10.1625,257.71,259.075,261.7025,246.76375000000002,252.91750000000002,257.08875,0.862205,12
20210410_120000,523,73,14,114,6,10,0.1511,0.1559,0.4377,0.0,0.005425,0.02184,0.5024,0.9038,0.7354,0.1129,0.7318,-0.3622,0.134,0.6984,0.1337,0.6527,-0.3169,0.2115,0.6398,0.7336,0.1177,0.4458,0.6117,1.0287,259.6739,10.1625,257.71,259.075,261.7025,246.76375000000002,252.91750000000002,257.08875,0.862205,12
20210410_120000,523,73,15,110,6,0,-1.466,-1.466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0692,1.2885,-0.5168,0.0543,0.582,-0.0549,1.133,-0.621,-0.0852,0.4794,-2.778,0.088,-2.9157,-2.6678,-2.572,261.1555,7.9346,259.335,261.25,263.0525,255.48625,261.8375,265.32375,0.862205,12
20210410_120000,523,73,15,110,6,1,0.8715,0.8704,-0.821,0.0,0.1062,-0.04932,0.02177,-0.0004642,0.005425,-0.0692,1.2885,-0.5168,0.0543,0.582,-0.0549,1.133,-0.621,-0.0852,0.4794,-2.778,0.088,-2.9157,-2.6678,-2.572,261.1555,7.9346,259.335,261.25,263.0525,255.48625,261.8375,265.32375,0.862205,12
20210410_120000,523,73,15,110,6,2,-0.6908,-0.6897,0.7351,0.0,-0.04932,0.02485,0.005174,0.02998,0.02184,-0.0692,1.2885,-0.5168,0.0543,0.582,-0.0549,1.133,-0.621,-0.0852,0.4794,-2.778,0.088,-2.9157,-2.6678,-2.572,261.1555,7.9346,259.335,261.25,263.0525,255.48625,261.8375,265.32375,0.862205,12
20210410_120000,523,73,15,110,6,8,-0.2529,-0.2501,0.5124,0.0,0.02177,0.005174,0.4703,0.64,0.5024,-0.0692,1.2885,-0.5168,0.0543,0.582,-0.0549,1.133,-0.621,-0.0852,0.4794,-2.778,0.088,-2.9157,-2.6678,-2.572,261.1555,7.9346,259.335,261.25,263.0525,255.48625,261.8375,265.32375,0.862205,12
20210410_120000,523,73,15,110,6,9,0.3287,0.3384,-0.07717,0.0,-0.0004642,0.02998,0.64,1.159,0.9038,-0.0692,1.2885,-0.5168,0.0543,0.582,-0.0549,1.133,-0.621,-0.0852,0.4794,-2.778,0.088,-2.9157,-2.6678,-2.572,261.1555,7.9346,259.335,261.25,263.0525,255.48625,261.8375,265.32375,0.862205,12
20210410_120000,523,73,15,110,6,10,-0.2184,-0.209,0.4377,0.0,0.005425,0.02184,0.5024,0.9038,0.7354,-0.0692,1.2885,-0.5168,0.0543,0.582,-0.0549,1.133,-0.621,-0.0852,0.4794,-2.778,0.088,-2.9157,-2.6678,-2.572,261.1555,7.9346,259.335,261.25,263.0525,255.48625,261.8375,265.32375,0.862205,12
20210410_180000,223,3,6,132,5,0,-0.3269,-0.3284,1.0,0.0,0.0,0.0,0.0,0.0,,-0.03,0.026,-0.1637,-0.0274,0.0919,-0.0204,0.0227,-0.1346,-0.0125,0.0786,-0.2692,0.0052,-0.2892,-0.2618,-0.2296,229.4172,3.8503,227.965,228.96,230.76,229.04000000000002,235.3475,241.03125,0.870079,18
20210410_180000,223,3,6,132,5,1,-0.04226,-0.04058,-0.9301,0.0,0.1264,-0.07443,0.01735,-0.03529,,-0.03,0.026,-0.1637,-0.0274,0.0919,-0.0204,0.0227,-0.1346,-0.0125,0.0786,-0.2692,0.0052,-0.2892,-0.2618,-0.2296,229.4172,3.8503,227.965,228.96,230.76,229.04000000000002,235.3475,241.03125,0.870079,18
20210410_180000,223,3,6,132,5,8,0.03133,0.02921,-0.1991,0.0,-0.07443,0.7399,-0.03392,0.4455,,-0.03,0.026,-0.1637,-0.0274,0.0919,-0.0204,0.0227,-0.1346,-0.0125,0.0786,-0.2692,0.0052,-0.2892,-0.2618,-0.2296,229.4172,3.8503,227.965,228.96,230.76,229.04000000000002,235.3475,241.03125,0.870079,18
20210410_180000,223,3,6,132,5,9,-0.0917,-0.09213,-0.3272,0.0,0.01735,-0.03392,0.4078,-0.01923,,-0.03,0.026,-0.1637,-0.0274,0.0919,-0.0204,0.0227,-0.1346,-0.0125,0.0786,-0.2692,0.0052,-0.2892,-0.2618,-0.2296,229.4172,3.8503,227.965,228.96,230.76,229.04000000000002,235.3475,241.03125,0.870079,18
20210410_180000,223,3,6,132,5,10,-0.1023,-0.104,-0.2174,0.0,-0.03529,0.4455,-0.01923,0.3129,,-0.03,0.026,-0.1637,-0.0274,0.0919,-0.0204,0.0227,-0.1346,-0.0125,0.0786,-0.2692,0.0052,-0.2892,-0.2618,-0.2296,229.4172,3.8503,227.965,228.96,230.76,229.04000000000002,235.3475,241.03125,0.870079,18
20210410_180000,223,3,9,347,5,0,0.09134,0.09398,1.0,0.0,0.0,0.0,0.0,0.0,,0.07989999999999998,0.0347,-0.047599999999999996,0.0848,0.19799999999999998,0.06830000000000001,0.03500000000000001,-0.05170000000000001,0.058899999999999994,0.19280000000000003,0.0311,0.0389,-0.16429999999999997,0.05269999999999998,0.2198,219.90069999999997,0.4023,219.41500000000002,219.93,220.425,216.9,218.29749999999999,219.12125000000006,0.870079,18
20210410_180000,223,3,9,347,5,1,0.103,0.1015,-0.9301,0.0,0.1264,-0.07443,0.01735,-0.03529,,0.07989999999999998,0.0347,-0.047599999999999996,0.0848,0.19799999999999998,0.06830000000000001,0.03500000000000001,-0.05170000000000001,0.058899999999999994,0.19280000000000003,0.0311,0.0389,-0.16429999999999997,0.05269999999999998,0.2198,219.90069999999997,0.4023,219.41500000000002,219.93,220.425,216.9,218.29749999999999,219.12125000000006,0.870079,18
20210410_180000,223,3,9,347,5,8,-0.3158,-0.3151,-0.1991,0.0,-0.07443,0.7399,-0.03392,0.4455,,0.07989999999999998,0.0347,-0.047599999999999996,0.0848,0.19799999999999998,0.06830000000000001,0.03500000000000001,-0.05170000000000001,0.058899999999999994,0.19280000000000003,0.0311,0.0389,-0.16429999999999997,0.05269999999999998,0.2198,219.90069999999997,0.4023,219.41500000000002,219.93,220.425,216.9,218.29749999999999,219.12125000000006,0.870079,18
20210410_180000,223,3,9,347,5,9,-0.02367,-0.02376,-0.3272,0.0,0.01735,-0.03392,0.4078,-0.01923,,0.07989999999999998,0.0347,-0.047599999999999996,0.0848,0.19799999999999998,0.06830000000000001,0.03500000000000001,-0.05170000000000001,0.058899999999999994,0.19280000000000003,0.0311,0.0389,-0.16429999999999997,0.05269999999999998,0.2198,219.90069999999997,0.4023,219.41500000000002,219.93,220.425,216.9,218.29749999999999,219.12125000000006,0.870079,18
20210410_180000,223,3,9,347,5,10,0.187,0.1872,-0.2174,0.0,-0.03529,0.4455,-0.01923,0.3129,,0.07989999999999998,0.0347,-0.047599999999999996,0.0848,0.19799999999999998,0.06830000000000001,0.03500000000000001,-0.05170000000000001,0.058899999999999994,0.19280000000000003,0.0311,0.0389,-0.16429999999999997,0.05269999999999998,0.2198,219.90069999999997,0.4023,219.41500000000002,219.93,220.425,216.9,218.29749999999999,219.12125000000006,0.870079,18
20210410_180000,223,15,4,362,5,0,-0.1872,-0.1947,1.0,0.0,0.0,0.0,0.0,0.0,,-0.0346,2.2394,-0.9121,-0.0253,0.7488,-0.0775,0.8197,-0.5808,-0.0921,0.4468,-0.3474,0.0124,-0.422,-0.3498,-0.2705,255.3817,17.572,252.4225,254.775,258.015,254.9075,259.1625,262.6675,0.870079,18
20210410_180000,223,15,4,362,5,1,0.192,0.2046,-0.9209,0.0,0.1338,-0.04093,0.02809,-0.005069,,-0.0346,2.2394,-0.9121,-0.0253,0.7488,-0.0775,0.8197,-0.5808,-0.0921,0.4468,-0.3474,0.0124,-0.422,-0.3498,-0.2705,255.3817,17.572,252.4225,254.775,258.015,254.9075,259.1625,262.6675,0.870079,18
20210410_180000,223,15,4,362,5,8,-0.07768,-0.07308,-0.2142,0.0,-0.04093,1.113,-0.04676,1.018,,-0.0346,2.2394,-0.9121,-0.0253,0.7488,-0.0775,0.8197,-0.5808,-0.0921,0.4468,-0.3474,0.0124,-0.422,-0.3498,-0.2705,255.3817,17.572,252.4225,254.775,258.015,254.9075,259.1625,262.6675,0.870079,18
20210410_180000,223,15,4,362,5,9,-0.01378,-0.004865,0.08582,0.0,0.02809,-0.04676,0.9481,-0.03749,,-0.0346,2.2394,-0.9121,-0.0253,0.7488,-0.0775,0.8197,-0.5808,-0.0921,0.4468,-0.3474,0.0124,-0.422,-0.3498,-0.2705,255.3817,17.572,252.4225,254.775,258.015,254.9075,259.1625,262.6675,0.870079,18
20210410_180000,223,15,4,362,5,10,-0.001481,0.000249,-0.2332,0.0,-0.005069,1.018,-0.03749,1.096,,-0.0346,2.2394,-0.9121,-0.0253,0.7488,-0.0775,0.8197,-0.5808,-0.0921,0.4468,-0.3474,0.0124,-0.422,-0.3498,-0.2705,255.3817,17.572,252.4225,254.775,258.015,254.9075,259.1625,262.6675,0.870079,18
20210410_180000,223,15,5,337,5,0,-0.8826,-0.8995,1.0,0.0,0.0,0.0,0.0,0.0,,-0.016,2.0103,-0.7862,0.1318,0.9591,-0.1363,1.3204,-0.7108,0.0846,0.5897,-1.1229,0.0262,-1.2488,-1.1223,-1.0244,262.6651,8.4866,260.78,262.71,264.55,268.07124999999996,272.2375,275.6375,0.870079,18
20210410_180000,223,15,5,337,5,1,0.2705,0.2778,-0.9209,0.0,0.1338,-0.04093,0.02809,-0.005069,,-0.016,2.0103,-0.7862,0.1318,0.9591,-0.1363,1.3204,-0.7108,0.0846,0.5897,-1.1229,0.0262,-1.2488,-1.1223,-1.0244,262.6651,8.4866,260.78,262.71,264.55,268.07124999999996,272.2375,275.6375,0.870079,18
20210410_180000,223,15,5,337,5,8,-0.1069,-0.08975,-0.2142,0.0,-0.04093,1.113,-0.04676,1.018,,-0.016,2.0103,-0.7862,0.1318,0.9591,-0.1363,1.3204,-0.7108,0.0846,0.5897,-1.1229,0.0262,-1.2488,-1.1223,-1.0244,262.6651,8.4866,260.78,262.71,264.55,268.07124999999996,272.2375,275.6375,0.870079,18
20210410_180000,223,15,5,337,5,9,0.0728,0.06842,0.08582,0.0,0.02809,-0.04676,0.9481,-0.03749,,-0.016,2.0103,-0.7862,0.1318,0.9591,-0.1363,1.3204,-0.7108,0.0846,0.5897,-1.1229,0.0262,-1.2488,-1.1223,-1.0244,262.6651,8.4866,260.78,262.71,264.55,268.07124999999996,272.2375,275.6375,0.870079,18
20210410_180000,223,15,5,337,5,10,0.003071,0.01463,-0.2332,0.0,-0.005069,1.018,-0.03749,1.096,,-0.016,2.0103,-0.7862,0.1318,0.9591,-0.1363,1.3204,-0.7108,0.0846,0.5897,-1.1229,0.0262,-1.2488,-1.1223,-1.0244,262.6651,8.4866,260.78,262.71,264.55,268.07124999999996,272.2375,275.6375,0.870079,18
20210410_210000,3,3,6,121,5,0,0.05014,0.04598,1.0,0.0,0.0,0.0,0.0,0.0,,-0.0493,0.0462,-0.2001,-0.0652,0.0899,-0.0779,0.0524,-0.2612,-0.0911,0.083,0.0505,0.0008,0.0232,0.0536,0.0739,230.2102,5.1419,228.38,229.69,232.04,230.00625000000002,235.58749999999998,242.62375,0.874016,21
20210410_210000,3,3,6,121,5,1,0.006488,0.01214,-0.9893,0.0,0.134,-0.05122,0.05971,-0.02422,,-0.0493,0.0462,-0.2001,-0.0652,0.0899,-0.0779,0.0524,-0.2612,-0.0911,0.083,0.0505,0.0008,0.0232,0.0536,0.0739,230.2102,5.1419,228.38,229.69,232.04,230.00625000000002,235.58749999999998,242.62375,0.874016,21
20210410_210000,3,3,6,121,5,8,0.05424,0.05305,-0.1276,0.0,-0.05122,0.6573,-0.01085,0.4014,,-0.0493,0.0462,-0.2001,-0.0652,0.0899,-0.0779,0.0524,-0.2612,-0.0911,0.083,0.0505,0.0008,0.0232,0.0536,0.0739,230.2102,5.1419,228.38,229.69,232.04,230.00625000000002,235.58749999999998,242.62375,0.874016,21
20210410_210000,3,3,6,121,5,9,-0.03788,-0.03895,-0.4143,0.0,0.05971,-0.01085,0.4383,-0.003671,,-0.0493,0.0462,-0.2001,-0.0652,0.0899,-0.0779,0.0524,-0.2612,-0.0911,0.083,0.0505,0.0008,0.0232,0.0536,0.0739,230.2102,5.1419,228.38,229.69,232.04,230.00625000000002,235.58749999999998,242.62375,0.874016,21
20210410_210000,3,3,6,121,5,10,-0.06427,-0.06417,-0.1827,0.0,-0.02422,0.4014,-0.003671,0.2869,,-0.0493,0.0462,-0.2001,-0.0652,0.0899,-0.0779,0.0524,-0.2612,-0.0911,0.083,0.0505,0.0008,0.0232,0.0536,0.0739,230.2102,5.1419,228.38,229.69,232.04,230.00625000000002,235.58749999999998,242.62375,0.874016,21
20210410_210000,3,3,7,124,5,0,-0.3851,-0.3823,1.0,0.0,0.0,0.0,0.0,0.0,,0.09709999999999998,0.030899999999999993,-0.0068,0.09909999999999998,0.22540000000000002,0.061599999999999995,0.030299999999999997,-0.0393,0.05500000000000002,0.18279999999999996,-0.4530000000000001,0.0017999999999999997,-0.49139999999999984,-0.4558999999999999,-0.4198000000000002,224.0230999999999,2.3151000000000006,222.665,224.00500000000008,225.07999999999996,215.22499999999994,217.62000000000006,222.5925,0.874016,21
20210410_210000,3,3,7,124,5,1,0.06437,0.061,-0.9893,0.0,0.134,-0.05122,0.05971,-0.02422,,0.09709999999999998,0.030899999999999993,-0.0068,0.09909999999999998,0.22540000000000002,0.061599999999999995,0.030299999999999997,-0.0393,0.05500000000000002,0.18279999999999996,-0.4530000000000001,0.0017999999999999997,-0.49139999999999984,-0.4558999999999999,-0.4198000000000002,224.0230999999999,2.3151000000000006,222.665,224.00500000000008,225.07999999999996,215.22499999999994,217.62000000000006,222.5925,0.874016,21
20210410_210000,3,3,7,124,5,8,-0.0192,-0.02055,-0.1276,0.0,-0.05122,0.6573,-0.01085,0.4014,,0.09709999999999998,0.030899999999999993,-0.0068,0.09909999999999998,0.22540000000000002,0.061599999999999995,0.030299999999999997,-0.0393,0.05500000000000002,0.18279999999999996,-0.4530000000000001,0.0017999999999999997,-0.49139999999999984,-0.4558999999999999,-0.4198000000000002,224.0230999999999,2.3151000000000006,222.665,224.00500000000008,225.07999999999996,215.22499999999994,217.62000000000006,222.5925,0.874016,21
20210410_210000,3,3,7,124,5,9,-0.002641,-0.006092,-0.4143,0.0,0.05971,-0.01085,0.4383,-0.003671,,0.09709999999999998,0.030899999999999993,-0.0068,0.09909999999999998,0.22540000000000002,0.061599999999999995,0.030299999999999997,-0.0393,0.05500000000000002,0.18279999999999996,-0.4530000000000001,0.0017999999999999997,-0.49139999999999984,-0.4558999999999999,-0.4198000000000002,224.0230999999999,2.3151000000000006,222.665,224.00500000000008,225.07999999999996,215.22499999999994,217.62000000000006,222.5925,0.874016,21
20210410_210000,3,3,7,124,5,10,-0.02264,-0.02372,-0.1827,0.0,-0.02422,0.4014,-0.003671,0.2869,,0.09709999999999998,0.030899999999999993,-0.0068,0.09909999999999998,0.22540000000000002,0.061599999999999995,0.030299999999999997,-0.0393,0.05500000000000002,0.18279999999999996,-0.4530000000000001,0.0017999999999999997,-0.49139999999999984,-0.4558999999999999,-0.4198000000000002,224.0230999999999,2.3151000000000006,222.665,224.00500000000008,225.07999999999996,215.22499999999994,217.62000000000006,222.5925,0.874016,21
20210410_210000,3,3,8,338,5,0,0.247,0.2515,1.0,0.0,0.0,0.0,0.0,0.0,,0.0762,0.0428,-0.065,0.0736,0.2079,0.0634,0.0402,-0.0686,0.065,0.177,0.3364,0.0023,0.3048,0.3367,0.3708,221.6382,2.0566,220.525,221.77,222.75,214.32375000000002,216.42,219.20375,0.874016,21
20210410_210000,3,3,8,338,5,1,-0.06976,-0.07231,-0.9893,0.0,0.134,-0.05122,0.05971,-0.02422,,0.0762,0.0428,-0.065,0.0736,0.2079,0.0634,0.0402,-0.0686,0.065,0.177,0.3364,0.0023,0.3048,0.3367,0.3708,221.6382,2.0566,220.525,221.77,222.75,214.32375000000002,216.42,219.20375,0.874016,21
20210410_210000,3,3,8,338,5,8,0.07108,0.07638,-0.1276,0.0,-0.05122,0.6573,-0.01085,0.4014,,0.0762,0.0428,-0.065,0.0736,0.2079,0.0634,0.0402,-0.0686,0.065,0.177,0.3364,0.0023,0.3048,0.3367,0.3708,221.6382,2.0566,220.525,221.77,222.75,214.32375000000002,216.42,219.20375,0.874016,21
20210410_210000,3,3,8,338,5,9,-0.03618,-0.03584,-0.4143,0.0,0.05971,-0.01085,0.4383,-0.003671,,0.0762,0.0428,-0.065,0.0736,0.2079,0.0634,0.0402,-0.0686,0.065,0.177,0.3364,0.0023,0.3048,0.3367,0.3708,221.6382,2.0566,220.525,221.77,222.75,214.32375000000002,216.42,219.20375,0.874016,21
20210410_210000,3,3,8,338,5,10,-0.1199,-0.116,-0.1827,0.0,-0.02422,0.4014,-0.003671,0.2869,,0.0762,0.0428,-0.065,0.0736,0.2079,0.0634,0.0402,-0.0686,0.065,0.177,0.3364,0.0023,0.3048,0.3367,0.3708,221.6382,2.0566,220.525,221.77,222.75,214.32375000000002,216.42,219.20375,0.874016,21
20210410_210000,3,3,9,338,5,0,0.1101,0.1173,1.0,0.0,0.0,0.0,0.0,0.0,,0.1449,0.038,0.0109,0.137,0.2845,0.1152,0.0383,-0.0185,0.1226,0.2517,-0.0216,0.0159,-0.1052,-0.0216,0.056,220.17,0.4269,219.66,220.225,220.7375,211.53,214.935,217.575,0.874016,21
20210410_210000,3,3,9,338,5,1,0.1725,0.1651,-0.9893,0.0,0.134,-0.05122,0.05971,-0.02422,,0.1449,0.038,0.0109,0.137,0.2845,0.1152,0.0383,-0.0185,0.1226,0.2517,-0.0216,0.0159,-0.1052,-0.0216,0.056,220.17,0.4269,219.66,220.225,220.7375,211.53,214.935,217.575,0.874016,21
20210410_210000,3,3,9,338,5,8,-0.008489,-0.008423,-0.1276,0.0,-0.05122,0.6573,-0.01085,0.4014,,0.1449,0.038,0.0109,0.137,0.2845,0.1152,0.0383,-0.0185,0.1226,0.2517,-0.0216,0.0159,-0.1052,-0.0216,0.056,220.17,0.4269,219.66,220.225,220.7375,211.53,214.935,217.575,0.874016,21
20210410_210000,3,3,9,338,5,9,-0.005998,-0.01004,-0.4143,0.0,0.05971,-0.01085,0.4383,-0.003671,,0.1449,0.038,0.0109,0.137,0.2845,0.1152,0.0383,-0.0185,0.1226,0.2517,-0.0216,0.0159,-0.1052,-0.0216,0.056,220.17,0.4269,219.66,220.225,220.7375,211.53,214.935,217.575,0.874016,21
20210410_210000,3,3,9,338,5,10,-0.1656,-0.1665,-0.1827,0.0,-0.02422,0.4014,-0.003671,0.2869,,0.1449,0.038,0.0109,0.137,0.2845,0.1152,0.0383,-0.0185,0.1226,0.2517,-0.0216,0.0159,-0.1052,-0.0216,0.056,220.17,0.4269,219.66,220.225,220.7375,211.53,214.935,217.575,0.874016,21
20210410_210000,3,15,3,352,5,0,0.5966,0.5958,1.0,0.0,0.0,0.0,0.0,0.0,,-0.1329,1.7588,-0.996,-0.131,0.6594,-0.0381,0.4186,-0.4756,-0.0766,0.3418,-0.1789,0.0876,-0.4533,-0.1952,0.1151,245.8349,27.3203,241.2125,245.82,249.4525,230.00625000000002,235.58749999999998,242.62375,0.874016,21
20210410_210000,3,15,3,352,5,1,0.7988,0.8,-0.9454,0.0,0.144,-0.04414,0.1076,-0.02026,,-0.1329,1.7588,-0.996,-0.131,0.6594,-0.0381,0.4186,-0.4756,-0.0766,0.3418,-0.1789,0.0876,-0.4533,-0.1952,0.1151,245.8349,27.3203,241.2125,245.82,249.4525,230.00625000000002,235.58749999999998,242.62375,0.874016,21
20210410_210000,3,15,3,352,5,8,-0.05099,-0.04798,-0.1865,0.0,-0.04414,1.067,-0.0937,1.006,,-0.1329,1.7588,-0.996,-0.131,0.6594,-0.0381,0.4186,-0.4756,-0.0766,0.3418,-0.1789,0.0876,-0.4533,-0.1952,0.1151,245.8349,27.3203,241.2125,245.82,249.4525,230.00625000000002,235.58749999999998,242.62375,0.874016,21
20210410_210000,3,15,3,352,5,9,0.03091,0.02836,0.03529,0.0,0.1076,-0.0937,1.04,-0.08819,,-0.1329,1.7588,-0.996,-0.131,0.6594,-0.0381,0.4186,-0.4756,-0.0766,0.3418,-0.1789,0.0876,-0.4533,-0.1952,0.1151,245.8349,27.3203,241.2125,245.82,249.4525,230.00625000000002,235.58749999999998,242.62375,0.874016,21
20210410_210000,3,15,3,352,5,10,0.07337,0.07333,-0.2392,0.0,-0.02026,1.006,-0.08819,1.102,,-0.1329,1.7588,-0.996,-0.131,0.6594,-0.0381,0.4186,-0.4756,-0.0766,0.3418,-0.1789,0.0876,-0.4533,-0.1952,0.1151,245.8349,27.3203,241.2125,245.82,249.4525,230.00625000000002,235.58749999999998,242.62375,0.874016,21
20210410_210000,3,15,4,347,5,0,-0.3179,-0.3034,1.0,0.0,0.0,0.0,0.0,0.0,,0.0626,1.4587,-0.6367,0.0023,0.7765,0.0577,0.4838,-0.3615,0.0978,0.536,-0.6888,0.0199,-0.8223,-0.6995,-0.5533,255.3398,16.4236,252.34,255.07,257.615,251.75,257.76,262.00625,0.874016,21
20210410_210000,3,15,4,347,5,1,0.3913,0.3791,-0.9454,0.0,0.144,-0.04414,0.1076,-0.02026,,0.0626,1.4587,-0.6367,0.0023,0.7765,0.0577,0.4838,-0.3615,0.0978,0.536,-0.6888,0.0199,-0.8223,-0.6995,-0.5533,255.3398,16.4236,252.34,255.07,257.615,251.75,257.76,262.00625,0.874016,21
20210410_210000,3,15,4,347,5,8,0.01147,0.01687,-0.1865,0.0,-0.04414,1.067,-0.0937,1.006,,0.0626,1.4587,-0.6367,0.0023,0.7765,0.0577,0.4838,-0.3615,0.0978,0.536,-0.6888,0.0199,-0.8223,-0.6995,-0.5533,255.3398,16.4236,252.34,255.07,257.615,251.75,257.76,262.00625,0.874016,21
20210410_210000,3,15,4,347,5,9,-0.002747,-0.0109,0.03529,0.0,0.1076,-0.0937,1.04,-0.08819,,0.0626,1.4587,-0.6367,0.0023,0.7765,0.0577,0.4838,-0.3615,0.0978,0.536,-0.6888,0.0199,-0.8223,-0.6995,-0.5533,255.3398,16.4236,252.34,255.07,257.615,251.75,257.76,262.00625,0.874016,21
20210410_210000,3,15,4,347,5,10,-0.02752,-0.02413,-0.2392,0.0,-0.02026,1.006,-0.08819,1.102,,0.0626,1.4587,-0.6367,0.0023,0.7765,0.0577,0.4838,-0.3615,0.0978,0.536,-0.6888,0.0199,-0.8223,-0.6995,-0.5533,255.3398,16.4236,252.34,255.07,257.615,251.75,257.76,262.00625,0.874016,21
20210410_210000,3,15,5,315,5,0,-0.6594,-0.6823,1.0,0.0,0.0,0.0,0.0,0.0,,-0.1547,1.94,-0.7037,0.0639,0.7276,-0.1605,1.4207,-0.5901,0.06,0.5529,-0.9625,0.0217,-1.0736,-0.9541,-0.8363,262.8049,9.059,261.04,262.75,264.68,270.72875,273.28,276.03875000000005,0.874016,21
20210410_210000,3,15,5,315,5,1,0.3604,0.3714,-0.9454,0.0,0.144,-0.04414,0.1076,-0.02026,,-0.1547,1.94,-0.7037,0.0639,0.7276,-0.1605,1.4207,-0.5901,0.06,0.5529,-0.9625,0.0217,-1.0736,-0.9541,-0.8363,262.8049,9.059,261.04,262.75,264.68,270.72875,273.28,276.03875000000005,0.874016,21
20210410_210000,3,15,5,315,5,8,0.01356,0.02247,-0.1865,0.0,-0.04414,1.067,-0.0937,1.006,,-0.1547,1.94,-0.7037,0.0639,0.7276,-0.1605,1.4207,-0.5901,0.06,0.5529,-0.9625,0.0217,-1.0736,-0.9541,-0.8363,262.8049,9.059,261.04,262.75,264.68,270.72875,273.28,276.03875000000005,0.874016,21
20210410_210000,3,15,5,315,5,9,-0.06983,-0.07489,0.03529,0.0,0.1076,-0.0937,1.04,-0.08819,,-0.1547,1.94,-0.7037,0.0639,0.7276,-0.1605,1.4207,-0.5901,0.06,0.5529,-0.9625,0.0217,-1.0736,-0.9541,-0.8363,262.8049,9.059,261.04,262.75,264.68,270.72875,273.28,276.03875000000005,0.874016,21
20210410_210000,3,15,5,315,5,10,-0.09958,-0.08945,-0.2392,0.0,-0.02026,1.006,-0.08819,1.102,,-0.1547,1.94,-0.7037,0.0639,0.7276,-0.1605,1.4207,-0.5901,0.06,0.5529,-0.9625,0.0217,-1.0736,-0.9541,-0.8363,262.8049,9.059,261.04,262.75,264.68,270.72875,273.28,276.03875000000005,0.874016,21
20210410_210000,5,3,6,118,5,0,-0.6282,-0.6249,1.0,0.0,0.0,0.0,0.0,0.0,,0.1094,0.0469,-0.0419,0.0931,0.2515,0.0786,0.025,-0.0075,0.0849,0.1556,-0.7972,0.0091,-0.8798,-0.8322,-0.6857,230.139,3.7901,228.69,230.195,231.2125,230.00625000000002,235.58749999999998,242.62375,0.874016,21
20210410_210000,5,3,6,118,5,1,0.2187,0.2137,-0.8795,0.0,0.144,0.07033,-0.04591,0.03458,,0.1094,0.0469,-0.0419,0.0931,0.2515,0.0786,0.025,-0.0075,0.0849,0.1556,-0.7972,0.0091,-0.8798,-0.8322,-0.6857,230.139,3.7901,228.69,230.195,231.2125,230.00625000000002,235.58749999999998,242.62375,0.874016,21
